Grapheme	IPA	EXAMPLES	LANGUAGES	FREQUENCY	CODEPOINTS
^b	b	buŋ, biŋ	Bodo, Sunwar, Dimasa, Konyak, Milang, Kulung, Dhimal, Miji, Chepang, Bugun, Lepcha, Sulong, Dumi, Bokar, Padam, Garo, Taraon, KayanPekon, Nusu, Gallong, NinglangNaxi, Kelun, UpperBangni, Magar, Sqiangqin, Hmar, MijuGeman, Motuo-M, Manu, Yimchunru, Wkayah, Rawang, Pumi1, Ergong, Khezhama, Horpa, Pumi2, Anong, Khaling, Namuzi, WrittenTibetan, Kaike, PaO, Nqiang, Rabha, Lusu, Yamphu, Lushai, Idu, Serdukpen, HillMiri, Nishi, Hakka, Yintale, Shixing, Dulong, Kabui, Tiddim	100	U+005e U+0062
³¹	³¹	ü³¹_mou⁵², pu³¹_lo⁵²	Kelun, Anong, Achang, Dulong, Bola, NinglangNaxi, Jingpo, Gazhuo, Fuzhou, Nusu, LangsuMaru, Namuzi, Rourou, Sqiangqin, LijiangNaxi, Leqi, JianchuanBai, Palaichi, Geker, Jinuo	100	U+00b3 U+00b9
_$	_	gān_, mārʔ_	Beijing, OldChinese, CHN, JianchuanBai, Fuzhou, Rourou, Hakka, Dimasa, Tiddim	100	U+005f U+0024
n$	n	tin, sen	Haka, Hmar, Chang, Wancho, KonyakD, Lepcha, Lushai, Mikir, Zeme, Padam, Konyak, Serdukpen, Gangte, Kulung, Liangmai, Khoirao, Nocte, Yogli, Yimchunru, Shaiyang, Tagin, Sgaw, Rengma, Bugun, KayanPekon, Bodo, HillMiri, Gallong, Mzieme, UpperBangni, Lhota, Magar, Bokar, Motuo-M, Rawang, Miji, Garo, Chepang, AlikeTibetan, Khaling, WrittenTibetan, Rabha, Nqiang, Yamphu, Limbu, XiaxeTibetan, Thakali	100	U+006e U+0024
ɔ	ɔ	sćɔ_khɔ_lɔp_pk, ʔɔ⁴⁴	Jiarug, Kulung, Khaling, Kaike, Jinuo, Sgaw, LangsuMaru, Kelun, Palaichi, Manu, Wkayah, Achang, Nusu, Padaung, Leqi, CuonaM, Rourou, Guiqiong, Quueyu, Geker, Geba, Muya, Limbu, Dulong, Yintale	100	U+0254
ɨ$	ɨ	sɨ, arɨ	Dumi, Khezhama, Chokri, AngKhonoma, Pochuri, Yimchunru, Rengma, Apatari, Phom, Sangtam, Ergong, Sema, AoMongsen, AoChungli, Mao, Lhota, Padam, Shaiyang, Tagin, Bokar, Wkayah, KayanPekon, Nishi, HillMiri, Gallong	100	U+0268 U+0024
^r	r	ru, ra	AlikeTibetan, Wancho, WrittenTibetan, Quueyu, AngKhonoma, Haka, Garo, Rabha, Muya, Maram, CuonaM, Khoirao, Hmar, Zeme, Wkayah, Pumi1, Yeinbaw, Milang, Sunwar, Lushai, AoMongsen, Dulong, Mao, Kabui, Mikir, Mzieme, Sangtam, Chokri, Lhota, Aka, Magar, Motuo-M, Nocte, Sherpa, Dhimal, Padam, Miji, Yimchunru, Rawang, Shaiyang, Taraon, Konyak, Khezhama, Horpa, Padaung, Pochuri, Geker, Rengma, Nqiang, Lepcha, Dimasa, KayanPekon, Jirel, Bodo, Beijing, XiaxeTibetan, Sulong, LhasaTibetan, Shixing, Tangkul, OldChinese	100	U+005e U+0072
^th	tʰ	thi, thoŋ	Miji, Lushai, Limbu, Mikir, Haka, Sherpa, Wkayah, Dimasa, AngKohima, Jirel, Gangte, LijiangNaxi, Khoirao, NinglangNaxi, Motuo-M, Hmar, BatangTibetan, Rawang, Yimchunru, Gurung, Padaung, Geker, Kaike, XiaxeTibetan, Quueyu, Thakali, Mao, Kelun, Tamang, CuonaM, Liangmai, Chokri, Aka, Sqiangqin, Nocte, Manu, Phom, Pumi1, Taraon, Horpa, Yeinbaw, Pumi2, AlikeTibetan, Anong, Sgaw, WrittenTibetan, PaO, Nqiang, Lepcha, Geba, KayanPekon, Lusu, Idu, LhasaTibetan, Yintale, Tangkul, Kabui, Jinuo	100	U+005e U+0074 U+0068
¹	¹	je¹_i¹_po⁴, e¹_lo¹_bra¹	Idu, Jirel, Sulong, Tujia, Tamang, AngKohima, Thakali, MijuGeman, Tiddim, Taraon, Hakka, Gurung, JianchuanBai, CHN	100	U+00b9
s	s	lak-sin, gusu_<_suʔ	Dimasa, Pumi1, Aka, Garo, WrittenTibetan, Nqiang, Geba, Bodo, Rourou, Khoirao, Sangtam, MijuGeman, Palaichi, Manu, Dhimal, Yimchunru, Padaung, Pumi2, Burmese, Khaling, Sunwar, Sema, Bugun, AoMongsen, Nusu, AoChungli, Tangkul, Jinuo, Tamang, AngKhonoma, Kulung, Zhaba, Liangmai, Chokri, Dumi, Haka, Hmar, Nocte, Guiqiong, Taraon, Manipuri, Ergong, Horpa, KonyakD, Pochuri, Tagin, PaO, Rabha, LangsuMaru, AngKohima, Muya, Lusu, Yamphu, Nishi, Gangte, Hakka, Mao, Maram, Gallong, Tiddim, OldChinese	100	U+0073
k$	k	sak, mak	Manipuri, Lhota, Nocte, Burmese, Limbu, Mikir, Haka, Padam, Lepcha, Mzieme, Jiarug, Magar, Yogli, Garo, Yimchunru, AoChungli, Tangkul, Khoirao, Bokar, Shaiyang, Wancho, AlikeTibetan, KonyakD, Yamphu, Serdukpen, AoMongsen, Milang, Liangmai, UpperBangni, Zeme, Chepang, Chang, Tagin, Rabha, Bugun, XiaxeTibetan, HillMiri, Maram, Phom, Gallong	100	U+006b U+0024
m$	m	sam, əm	Jiarug, Dumi, Hmar, Lushai, Motuo-M, Liangmai, Rawang, Garo, Wancho, Manipuri, Kulung, Khoirao, Haka, Lhota, Nocte, Zeme, Shaiyang, Konyak, Chepang, Burmese, KonyakD, Khaling, Kaike, Rabha, Lepcha, Bodo, HillMiri, Nishi, Gangte, Tamang, Mzieme, Sangtam, UpperBangni, Aka, Bokar, Sherpa, Dhimal, Tagin, Nqiang, Kabui, Dimasa, Jirel, Muya, Yamphu, Limbu, Serdukpen, AoMongsen, AoChungli, Tangkul, Phom, Gallong, Milang	100	U+006d U+0024
d	d	bidəj__<_dəʔj, khɔ⁴⁴_diɛ⁴⁴	Serdukpen, LijiangNaxi, Kabui, Liangmai, Zeme, Padam, Manu, Geba, Bodo, Kelun, Kulung, Khoirao, Mzieme, Shaiyang, Ergong, Khaling, WrittenTibetan, Nqiang, Dimasa, Apatari, Muya, Yamphu, Beijing, Yintale, Gallong, AngKhonoma, Mikir, NinglangNaxi, Chokri, Jiarug, Dumi, Magar, Haka, Sqiangqin, Motuo-M, Nocte, Sherpa, Dhimal, Garo, Guiqiong, Wkayah, Rawang, Konyak, Khezhama, Horpa, Yeinbaw, Pumi2, AlikeTibetan, Chang, Anong, PaO, Rabha, Lepcha, AngKohima, KayanPekon, Jirel, XiaxeTibetan, Nishi, HillMiri, Quueyu, Maram	100	U+0064
^ŋ	ŋ	ŋa, ŋa⁵⁵	Leqi, Zhaba, JianchuanBai, Bola, LangsuMaru, Rourou, Sherpa, Gurung, Hakka, Dulong, Haka, Motuo-M, Fuzhou, Gazhuo, Chepang, Burmese, Anong, Khaling, Kaike, Jingpo, Achang, AoMongsen, Quueyu, Thakali, Jinuo, LijiangNaxi, Tamang, Khoirao, UpperBangni, Jiarug, Aka, Hmar, Zeme, Yogli, Nocte, Rawang, BatangTibetan, Manipuri, Ergong, Yeinbaw, Chang, Tagin, Lepcha, Apatari, Muya, Jirel, Idu, XiaxeTibetan, Nishi, HillMiri, Gangte, Tangkul, Nusu, Phom, Gallong, Tiddim, Milang	100	U+005e U+014b
^d	d	do, di	Garo, Lusu, Beijing, Hmar, Miji, Hakka, Gallong, Kelun, Kulung, NinglangNaxi, UpperBangni, Haka, Magar, Bokar, Manu, Padam, Wkayah, Guiqiong, Shaiyang, Rawang, Chepang, Anong, Tagin, Namuzi, Dimasa, Lushai, Bodo, Nishi, HillMiri, Gangte, Tiddim, Aka, Dumi, Motuo-M, MijuGeman, OldChinese, Nocte, Dhimal, Phom, BatangTibetan, Taraon, Yeinbaw, Padaung, Sunwar, Rabha, Nqiang, Lepcha, Apatari, Geba, KayanPekon, Jirel, Idu, Shixing, Dulong, Yintale, Mao, Maram, Kabui	100	U+005e U+0064
^c	c	cɨ, ca	Yeinbaw, Tamang, Konyak, JianchuanBai, Kulung, AngKhonoma, CuonaM, Garo, Ersu, Padaung, Pochuri, Sema, Sangtam, Lhota, Aka, Dhimal, Fuzhou, Miji, Gazhuo, Gurung, Burmese, Sunwar, PaO, Rabha, Rengma, Leqi, Yamphu, Thakali, Milang, Zhaba, Rourou, Mzieme, Kelun, Magar, MijuGeman, Rawang, Guiqiong, Yimchunru, Wancho, Khezhama, AlikeTibetan, KonyakD, Khaling, CHN, Jingpo, Lepcha, LangsuMaru, AngKohima, Muya, Achang, Limbu, LhasaTibetan, AoMongsen, Tiddim, Jinuo	100	U+005e U+0063
²$	²	chi², pho²	MijuGeman, Tiddim, Tamang, Sulong, Taraon, Hakka, Gurung, AngKohima, Jirel, Idu, Tujia, JianchuanBai, Thakali, Geker	100	U+00b2 U+0024
kh	kʰ	haɨ̃¹¹khlɔ¹¹, akhɨna	Padaung, Jinuo, Lhota, Pochuri, Rabha, Geba, Sangtam, Aka, Horpa, Sgaw, NinglangNaxi, Magar, Dumi, Yogli, Nocte, Manu, Yimchunru, Pumi1, Gazhuo, Anong, Khaling, LangsuMaru, Kelun, Tujia, CuonaM, Liangmai, Rourou, Khoirao, Jiarug, Chokri, Haka, Motuo-M, Dhimal, BatangTibetan, Miji, Wkayah, Taraon, Ergong, Yeinbaw, Pumi2, Burmese, AlikeTibetan, KonyakD, Bola, WrittenTibetan, Sema, Geker, PaO, Bugun, Dimasa, AngKohima, Muya, Leqi, Lusu, Limbu, XiaxeTibetan, Serdukpen, AoMongsen, Mao	100	U+006b U+0068
c	c	acak, gue¹³_ci⁵⁵	Sunwar, Sema, Garo, CHN, Rabha, Sulong, Lhota, Khezhama, Pumi2, Tagin, AoChungli, Gallong, Milang, LijiangNaxi, Tujia, Jiarug, Dumi, Haka, Guiqiong, Miji, Gazhuo, Khaling, AngKohima, Lusu, AoMongsen, Kabui, JianchuanBai, AngKhonoma, CuonaM, Zhaba, NinglangNaxi, Mzieme, Aka, Motuo-M, Manu, Fuzhou, Yimchunru, Konyak, Ergong, Padaung, AlikeTibetan, KonyakD, PaO, Lepcha, Leqi, Idu, Achang, Limbu, Serdukpen, Quueyu, Nusu, Jinuo	100	U+0063
j	j	ʁjə, nâhjáŋ	Leqi, Zhaba, Bola, LangsuMaru, Horpa, OldChinese, Jiarug, Burmese, WrittenTibetan, KayanPekon, Ergong, Geker, Jingpo, BatangTibetan, Guiqiong, PaO, Bodo, Shixing, Jinuo, NinglangNaxi, Taraon, Yeinbaw, Chepang, AlikeTibetan, Namuzi, Apatari, Lusu, Beijing, Nusu	100	U+006a
^ch	ch	cha, chi	Liangmai, Wancho, Kulung, CuonaM, Mikir, Manipuri, Zeme, Fuzhou, Gazhuo, Gurung, Tujia, Sangtam, Motuo-M, Nocte, Guiqiong, Konyak, Khezhama, Khaling, Sema, Kaike, Bugun, AngKohima, Nishi, LhasaTibetan, Nusu, Thakali, Tamang, Khoirao, NinglangNaxi, UpperBangni, Chokri, Magar, Sherpa, Ersu, Yimchunru, Chepang, Burmese, AlikeTibetan, Chang, Bola, WrittenTibetan, LangsuMaru, Jirel, Leqi, Beijing, Serdukpen, Gangte, AoMongsen, Tangkul, Mao, Jinuo	100	U+005e U+0063 U+0068
^ń	ń	ńa, ńa¹³	NinglangNaxi, BatangTibetan, Pumi1, Shixing, Sqiangqin, Ersu, Guiqiong, Anong, LhasaTibetan, Phom, Tamang, CuonaM, Rourou, Sangtam, UpperBangni, Bokar, Miji, Ergong, Horpa, KonyakD, Tagin, WrittenTibetan, Rengma, Bugun, Muya, Jirel, Lusu, Achang, XiaxeTibetan, Serdukpen, Quueyu, Nusu, Gallong, Tujia, LijiangNaxi, Lhota, Sherpa, Rawang, Padam, Wancho, Taraon, Gazhuo, Khezhama, Pumi2, AlikeTibetan, Namuzi, Sgaw, Nqiang, Idu, HillMiri, Nishi, Dulong, Kelun	100	U+005e U+0144
⁴⁴$	⁴⁴	sɨ⁴⁴, ʔo⁴⁴	Jinuo, Sgaw, Padaung, Manu, Geba, Palaichi, PaO, Yeinbaw, Geker, Rourou, Wkayah, Yintale, Gazhuo	100	U+2074 U+2074 U+0024
³⁵$	³⁵	ʁo³³_ło³⁵, la³⁵	Pumi1, Shixing, Bola, Nusu, Guiqiong, Rourou, LangsuMaru, Namuzi, Muya, Gazhuo, Lusu, Achang, CuonaM, BatangTibetan, Yintale	100	U+00b3 U+2075 U+0024
^g	g	gam, gi	Dimasa, Sunwar, Hakka, WrittenTibetan, Beijing, Tiddim, Motuo-M, Garo, Guiqiong, Miji, Jirel, Bodo, Kabui, Kulung, Liangmai, Aka, Sherpa, BatangTibetan, Shaiyang, Pumi1, Taraon, Pumi2, Namuzi, Nqiang, XiaxeTibetan, Gangte, Nusu, Sangtam, UpperBangni, Dumi, Bokar, Magar, MijuGeman, Zeme, Padam, Ersu, Konyak, Chepang, Chang, Tagin, Khaling, Bugun, Lepcha, Apatari, Nishi, HillMiri, Serdukpen, Dulong, Gallong, OldChinese	100	U+005e U+0067
g	g	sgo_ŋa, wi_ŋgo	WrittenTibetan, Dimasa, Zeme, Horpa, Bodo, Hakka, Jiarug, Gurung, AlikeTibetan, Anong, Rengma, Beijing, Limbu, Kulung, Bokar, Rawang, Konyak, Sunwar, Jirel, Muya, Idu, XiaxeTibetan, AoChungli, Maram, AngKhonoma, Liangmai, Khoirao, Aka, Magar, MijuGeman, Sherpa, Padam, Garo, BatangTibetan, Miji, Shaiyang, Ergong, Khaling, Rabha, Lepcha, AngKohima, Apatari, Serdukpen, Nishi, HillMiri, Shixing, Dulong, Quueyu, Tangkul, Milang	100	U+0067
³	³	ka³_sa⁴, _phi³_zə	Taraon, AngKohima, MijuGeman, Tujia, Idu, Tamang, CHN, Hakka, Thakali, Gurung, Fuzhou, Tiddim	100	U+00b3
^y	y	ya, yoŋ	Beijing, Shaiyang, Chang, KonyakD, Apatari, Lhota, Yamphu, AoMongsen, Tamang, Yogli, Padam, Chepang, CHN, Limbu, Sangtam, Bokar, Rawang, Yimchunru, Manipuri, Tagin, Sema, Rengma, Lepcha, Thakali, Maram, Phom, Milang, Kulung, Khoirao, Chokri, Magar, Konyak, Gurung, Kaike, Bugun, Tangkul, Gallong	100	U+005e U+0079
¹¹$	¹¹	he¹¹, pha¹¹	Padaung, Wkayah, Manu, Yeinbaw, Yintale, PaO	100	U+00b9 U+00b9 U+0024
^ph	pʰ	phai, phi¹	Tamang, Dumi, Motuo-M, Rawang, Gurung, Yeinbaw, Padaung, Geker, PaO, Bugun, Serdukpen, Nusu, Thakali, AngKhonoma, Mikir, Lhota, MijuGeman, Sherpa, Miji, Guiqiong, KonyakD, Namuzi, Geba, KayanPekon, Yintale, Phom, Jinuo, LijiangNaxi, CuonaM, Liangmai, Khoirao, Magar, OldChinese, Palaichi, Manu, Nocte, Fuzhou, Taraon, Gazhuo, Manipuri, Khezhama, Anong, Sunwar, Sgaw, Kaike, Kabui, Dimasa, LangsuMaru, Jirel, Yamphu, Limbu, XiaxeTibetan, LhasaTibetan, Gangte, Tangkul, Mao, Maram, Tiddim, Kelun	100	U+005e U+0070 U+0068
v	v	cv¹¹_khvu¹¹, ava	Padaung, Yeinbaw, NinglangNaxi, LijiangNaxi, Gazhuo, Sema, Rourou, Chokri, Mikir, Yogli, Pochuri, AngKohima, Muya, Lushai, Sulong, AngKhonoma, Zhaba, Sangtam, Hmar, Nocte, Palaichi, Miji, Wancho, Ergong, Khezhama, Anong, Rengma, Lepcha, Quueyu, Tangkul, Mao, Maram, Jinuo	100	U+0076
¹¹	¹¹	śin_¹¹_, mai¹¹_mai¹¹_p	Padaung, CHN, Yintale, Manu, Wkayah, Yeinbaw, PaO, Geker	100	U+00b9 U+00b9
^_	_	_pho⁴², _bjɔm	Jiarug, Horpa, AngKohima, Rourou, Zhaba, LijiangNaxi, NinglangNaxi, LangsuMaru, Muya, Lusu, Achang, Sqiangqin, Pumi1, Gazhuo, Chepang, Burmese, Anong, Geker, Nqiang, Geba, Bodo, Nusu, Quueyu, Dulong, Thakali, Yintale, Milang, Jinuo	100	U+005e U+005f
ń	ń	χńi³¹_ńi³³, ćhy⁵⁵_ńy⁵⁵	Sqiangqin, Quueyu, Chokri, Jiarug, Guiqiong, AlikeTibetan, Pochuri, AngKohima, Aka, Nocte, Rengma, Achang, Milang, Tamang, Kelun, Yogli, Ersu, Wkayah, Horpa, Namuzi, Lepcha, Apatari, Muya, Lusu, XiaxeTibetan, Shixing, Phom, Tujia, NinglangNaxi, Sangtam, Motuo-M, BatangTibetan, Padam, Ergong, Khezhama, Burmese, Chang, KonyakD, Tagin, Sgaw, WrittenTibetan, Idu, Nishi, HillMiri, AoMongsen, AoChungli, Gallong, Jinuo	100	U+0144
ə$	ə	rə, alə	Nqiang, Horpa, Aka, XiaxeTibetan, Gallong, AlikeTibetan, Jiarug, Bokar, Tagin, Padam, HillMiri, Dumi, Magar, Pumi1, AngKohima, Nishi, Kulung, CuonaM, Ergong, Chepang, Quueyu, Jinuo	100	U+0259 U+0024
^ʔ	ʔ	ʔo⁴⁴, ʔɛʔ⁵³	Palaichi, Geba, PaO, Sgaw, Yintale, Geker, Yeinbaw, Padaung, Chepang, KayanPekon, Anong, OldChinese, Manu, BatangTibetan, Idu, Rourou, Nusu, Motuo-M	100	U+005e U+0294
th	tʰ	khor-thap, ɣɨ⁴²_tha⁵⁵	Tangkul, Rabha, Mikir, Lhota, WrittenTibetan, Sema, Dimasa, Serdukpen, Tujia, CuonaM, Liangmai, Sangtam, Pochuri, Kabui, Mao, Jinuo, Khoirao, Chokri, Aka, Miji, Yimchunru, Manipuri, Ergong, Horpa, Rourou, Haka, Motuo-M, Hmar, Nocte, Palaichi, Ersu, Wkayah, Khezhama, Yeinbaw, Namuzi, Sgaw, Rengma, Lepcha, LangsuMaru, Geba, AngKohima, Yamphu, Idu, LhasaTibetan, Quueyu, Yintale, Phom, Kelun	100	U+0074 U+0068
r$	r	thar, kar	Bodo, Mikir, Rawang, Rabha, Bokar, AlikeTibetan, Dimasa, Tangkul, Kulung, Magar, WrittenTibetan, Nqiang, Lepcha, XiaxeTibetan, Nishi, Milang, Jiarug, Dumi, Motuo-M, Haka, Hmar, Shaiyang, Tagin, Khaling, Kaike, Lushai, HillMiri, AoChungli, Gallong, AngKhonoma, UpperBangni, Nocte, Sherpa, Dhimal, Ergong, Apatari, Quueyu	100	U+0072 U+0024
t$	t	mit, that	Lushai, Lepcha, Hmar, Rawang, Shaiyang, Chepang, Gangte, AoChungli, Nocte, Padam, Manipuri, AoMongsen, Milang, Kulung, Jiarug, Haka, Zeme, Kabui, Mzieme, Palaichi, Wancho, Nqiang, Bugun, Mikir, Khoirao, Lhota, Yogli, Burmese, AlikeTibetan, Chang, Rabha, Serdukpen, Tangkul	100	U+0074 U+0024
h	h	ləhv⁵⁵, nạ̃¹¹_hɨ⁴⁴	Mao, Liangmai, KonyakD, Rengma, Tangkul, Mikir, Haka, OldChinese, Wancho, Manipuri, Yeinbaw, Idu, Sulong, Lhota, Magar, Dhimal, Yimchunru, Padaung, Pochuri, Namuzi, Sgaw, Sema, Bugun, Lepcha, Apatari, Geba, Limbu, Nishi, Maram, Milang, Kulung, Mzieme, Khoirao, Jiarug, Zeme, Yogli, Nocte, Phom, Khezhama, Burmese, Khaling, Sunwar, Jirel, Bodo, XiaxeTibetan, Serdukpen, Shixing, Kabui, Gallong, Tiddim	100	U+0068
ph	pʰ	naphaŋ-amin, _pho⁴²	Manu, Ersu, Bugun, Lusu, Yeinbaw, Sgaw, Geba, Kelun, Jinuo, Rourou, Aka, Anong, Sunwar, KayanPekon, Yintale, Zhaba, Chokri, Rawang, Wkayah, Miji, Gazhuo, Padaung, Khaling, Rengma, Serdukpen, Tamang, Liangmai, Mikir, Sangtam, Lhota, MijuGeman, Palaichi, Dhimal, Manipuri, Geker, WrittenTibetan, PaO, Jingpo, Nqiang, AngKohima, Muya, Gangte, Nusu, Mao, Maram	100	U+0070 U+0068
⁴$	⁴	si⁴, kyam⁴	MijuGeman, Taraon, JianchuanBai, Tujia, Idu, Hakka, Thakali, Tamang, AngKohima, Palaichi, Geba, Jinuo	100	U+2074 U+0024
³$	³	cha³, tθa̲⁵⁵_phiö³	Tiddim, AngKohima, Thakali, Hakka, Tujia, Tamang, JianchuanBai, Sulong, Nusu, Kelun, Achang, Taraon, Geba, Gurung, Padaung, Leqi, Manu	100	U+00b3 U+0024
ch	ch	pü³⁵_chɛ³⁵, achu	Zeme, Khezhama, Serdukpen, AoMongsen, Tangkul, Jinuo, Sangtam, Namuzi, Rengma, Nishi, Gangte, Kulung, Mikir, NinglangNaxi, Khoirao, UpperBangni, Chokri, Lhota, Yogli, Nocte, Ersu, Guiqiong, Pumi1, Pumi2, Sema, HillMiri, Mao, Kelun, Tujia, Zhaba, Liangmai, Aka, BatangTibetan, Fuzhou, Yimchunru, Wancho, Manipuri, Konyak, Burmese, Chang, Anong, WrittenTibetan, PaO, Nqiang, Bugun, Muya, Shixing, AoChungli, Quueyu, Maram, Phom	100	U+0063 U+0068
¹³$	¹³	ri¹³, mi¹³	NinglangNaxi, Pumi2, CuonaM, LhasaTibetan, Quueyu, BatangTibetan, Pumi1, LijiangNaxi	100	U+00b9 U+00b3 U+0024
⁴⁴	⁴⁴	khu⁴⁴_phiɛ⁴⁴, hə⁴⁴_phə⁴⁴	Palaichi, Jinuo, Geba, Manu, Sgaw, Rourou, Padaung, Yeinbaw, Wkayah, Geker, PaO, Kelun	100	U+2074 U+2074
w	w	kawoŋ, towa	Hmar, XiaxeTibetan, Jiarug, AoMongsen, Khoirao, Haka, Motuo-M, MijuGeman, Sherpa, KonyakD, Lushai, Tamang, AngKhonoma, Kulung, Rawang, Guiqiong, Shaiyang, Pumi1, Taraon, Yeinbaw, AlikeTibetan, Pochuri, Nqiang, Muya, Gangte, Thakali, Yintale, Mao, Maram, Liangmai, Lhota, Magar, Yogli, Palaichi, Dhimal, Garo, Ergong, Khezhama, Chepang, Gurung, Chang, Khaling, Sunwar, Sgaw, Sema, Jingpo, Bugun, Yamphu, Bodo, Shixing, LhasaTibetan, Kelun	100	U+0077
^ʒ	ʒ	ʒi, ʒu	Aka, Nqiang, Kabui, Dumi, Phom, AngKhonoma, NinglangNaxi, Magar, Sqiangqin, Miji, Pumi2, Sunwar, Kaike, Apatari, UpperBangni, Konyak, Chepang, Tagin, Dimasa, AngKohima, Nishi, HillMiri, Serdukpen, Shixing, Dulong, CuonaM, Zhaba, Mikir, Khoirao, Sangtam, MijuGeman, Nocte, Sherpa, Dhimal, Ersu, Yimchunru, Pumi1, Taraon, Ergong, Gurung, Anong, Khaling, Namuzi, Jingpo, Rengma, Lepcha, Jirel, XiaxeTibetan, Nusu, Gallong, Milang	100	U+005e U+0292
^i	i	ip, iya	Mikir, Hakka, Aka, Idu, Dhimal, CHN, Sema, Yamphu, Serdukpen, Hmar, Bokar, Nocte, Padam, Wkayah, Fuzhou, Manipuri, Sunwar, Nishi, AoChungli, LijiangNaxi, Kulung, Dumi, Sqiangqin, Haka, MijuGeman, Magar, Manu, Yogli, Rawang, Yimchunru, Shaiyang, Garo, Wancho, Gazhuo, Konyak, Pumi2, Burmese, Chang, Tagin, Khaling, Lushai, Bodo, Achang, Limbu, AoMongsen, Gangte, Dulong, Tangkul, Mao, Gallong, Milang	100	U+005e U+0069
L	<?>	go_L¹ŋa_L¹, dok_L²pei_L¹	Jirel, Sherpa, Yimchunru, Mao	100	U+004c
aː	aː	takaːr, tlaːŋ	Sunwar, Hmar, Padam, Gurung, Limbu, Tamang, Lhota, Dumi, Leqi, Dulong, Tiddim, Lushai, LhasaTibetan, Bokar, Kulung, Shaiyang, UpperBangni, Dhimal, Burmese, Geker, Yamphu	100	U+0061 U+02d0
^ć	<?>	ća⁵³, ći⁴	Wkayah, LhasaTibetan, BatangTibetan, Quueyu, LijiangNaxi, CuonaM, Nqiang, Tujia, Rourou, Pumi1, CHN, Shixing, JianchuanBai, Guiqiong, Gazhuo, Horpa, Sulong, MijuGeman, Muya, Lusu, OldChinese, NinglangNaxi, Bokar, Sqiangqin, Ergong, Chepang, Namuzi, WrittenTibetan, Idu, Achang, XiaxeTibetan, Dulong	100	U+005e U+0107
^e	e	ei, e³¹	Lhota, Khezhama, Bugun, Aka, HillMiri, Idu, Shaiyang, UpperBangni, Dhimal, Padam, Achang, Nishi, Gangte, Mikir, Magar, Haka, Manu, Wkayah, BatangTibetan, Manipuri, Tagin, Sunwar, Sema, PaO, Rabha, Rengma, Dimasa, Apatari, Lushai, Yamphu, Bodo, AoMongsen, Shixing, AoChungli, Gallong, Tiddim, Kelun, Jinuo	100	U+005e U+0065
^š	š	ši, ša	Rawang, Phom, Chang, Lushai, Tamang, Sherpa, Konyak, Jingpo, Jirel, Idu, Tangkul, Liangmai, Aka, Miji, Taraon, Sunwar, Kaike, Bokar, MijuGeman, Padam, Yimchunru, Lepcha, AngKohima, AoChungli, Thakali, AngKhonoma, Chokri, Lhota, Magar, Manipuri, Chepang, Sema, Rengma, Kabui, Bugun, AoMongsen, Mao	100	U+005e U+0161
z	z	azeŋ, azɨ	Chokri, Pochuri, Beijing, AngKohima, AoChungli, AngKhonoma, Sangtam, Rengma, Zeme, Nqiang, Serdukpen, Aka, Palaichi, Miji, Yimchunru, Gazhuo, Sema, Bugun, KayanPekon, Lusu, Bodo, AoMongsen, Gangte, Quueyu, Tangkul, Jinuo, LijiangNaxi, Tujia, Liangmai, NinglangNaxi, Jiarug, Sqiangqin, Motuo-M, Hmar, Sherpa, Rawang, Ersu, Wancho, Khezhama, Anong, Namuzi, CHN, Lushai, Sulong, Hakka, Nusu	100	U+007a
^z	z	zɨ, za	Mzieme, Bodo, Tujia, Chokri, Motuo-M, Zeme, Rawang, Ersu, Ergong, Horpa, AngKohima, Beijing, Quueyu, Tiddim, CuonaM, Lhota, Haka, Sqiangqin, Palaichi, BatangTibetan, Wancho, Khezhama, Pochuri, Anong, CHN, WrittenTibetan, Sema, Rengma, Lushai, Serdukpen, Hakka, Kabui, LijiangNaxi, AngKhonoma, NinglangNaxi, Jiarug, Hmar, Miji, Pumi1, Konyak, Namuzi, Nqiang, Bugun, Lepcha, KayanPekon, Muya, Lusu, Gangte, Nusu, Shixing, Tangkul, Mao	100	U+005e U+007a
^x	x	xui⁵⁵, xu⁵³	Taraon, Beijing, JianchuanBai, Fuzhou, CHN, Tujia, Zhaba, Palaichi, Achang, MijuGeman, Guiqiong, Pumi1, Pumi2, Muya, Hakka, Rourou, BatangTibetan, Gazhuo, Gurung, Bola, Namuzi, Lusu, Shixing, Quueyu, Nusu, OldChinese, Ersu, Horpa, AlikeTibetan, Sgaw, PaO, Nqiang, LangsuMaru, Leqi, Dulong, Kelun, Jinuo	100	U+005e U+0078
^w	w	wai, waŋ	AlikeTibetan, Ergong, Kulung, KonyakD, Jingpo, Garo, Guiqiong, Chepang, Bugun, Dimasa, Yamphu, Khoirao, Lhota, MijuGeman, Yogli, Dhimal, Miji, Yeinbaw, Burmese, Chang, Sunwar, Leqi, Lusu, Beijing, Tamang, Liangmai, Jiarug, Magar, Motuo-M, Zeme, Manu, Palaichi, Yimchunru, Taraon, Khezhama, Khaling, Geker, PaO, Nqiang, Geba, Jirel, Limbu, XiaxeTibetan, Sulong, AoMongsen, Yintale, Tangkul	100	U+005e U+0077
